1.14317,0.412704,9.76384
1.1646,0.38176,9.78526
1.2122,0.412704,9.77574
1.17412,0.462692,9.81145
1.18126,0.457932,9.79955
1.23839,0.491257,9.78526
1.25029,0.565048,9.7805
1.25029,0.536484,9.79478
1.22887,0.498398,9.79478
1.29076,0.536484,9.84715
1.22411,0.526962,9.82097
1.15269,0.519821,9.81621
1.11937,0.524582,9.82097
1.04082,0.534103,9.75194
1.01701,0.529343,9.76384
1.00511,0.543625,9.80193
1.04082,0.500778,9.73289
1.08842,0.457932,9.76622
1.09557,0.5103,9.81145
1.15269,0.529343,9.79716
1.0313,0.357956,9.75908
1.04558,0.336533,9.69719
0.943222,0.315109,9.68291
0.86467,0.31749,9.73766
0.840866,0.391281,9.76384
0.86705,0.369858,9.89
0.907516,0.336533,9.87572
0.933701,0.286545,9.81859
0.838486,0.353195,9.75432
0.855148,0.372238,9.87334
0.812302,0.346054,9.84001
0.788498,0.38652,9.79955
0.890854,0.334152,9.85429
1.0313,0.305588,9.97569
1.08366,0.169907,9.98045
1.03844,0.236557,9.9138
0.971786,0.2556,10.0114
0.950363,0.272263,9.86382
0.881332,0.227036,9.85191
0.883713,0.153244,9.78764
0.902756,0.138962,9.77812
0.955124,0.122299,9.93047
0.940842,0.203232,9.82811
0.921799,0.32225,9.85667
0.976547,0.412704,9.81859
1.0313,0.350815,9.88762
1.11223,0.327011,10.0019
1.24791,0.393661,9.93523
1.27885,0.400803,9.89238
1.21935,0.412704,9.64958
1.674,0.405563,9.75908
1.61211,0.31749,9.83049
1.60258,0.246078,9.7567
1.60973,0.38652,9.59007
1.55974,0.488876,9.63054
1.45024,0.586472,9.58293
1.3455,0.598373,9.59007
1.26219,0.562668,9.48534
1.21696,0.45079,9.44725
1.2122,0.398422,9.35918
1.18602,0.367477,9.46867
1.20506,0.288925,9.57817
1.31218,0.293686,9.69005
1.41692,0.243698,9.90428
1.63353,0.207993,9.96855
1.75017,0.343674,9.8781
1.63829,0.44603,9.77574
1.56212,0.534103,9.79716
1.46214,0.488876,9.85191
1.51213,0.524582,10.1114
1.89299,0.653122,10.4042
1.89061,0.672165,10.1661
1.78587,0.70549,9.97807
1.81444,0.688828,9.83763
1.7216,0.591232,9.85191
1.72636,0.572189,9.70433
1.75255,0.38414,9.84477
1.80968,0.296066,9.77336
1.92155,0.422226,9.70433
1.92632,0.550766,9.79716
2.00249,0.665024,9.5258
1.85252,0.550766,9.33537
1.52879,0.726913,9.26158
1.41454,0.874496,9.24968
1.4193,0.96019,9.31871
1.37645,1.13396,9.32347
1.37883,1.11729,9.33537
1.44548,1.0197,9.41393
1.58354,1.01256,9.32347
1.69304,0.964951,9.31633
1.99297,1.20775,9.59483
2.01201,1.23869,9.49486
1.89775,1.21727,9.58293
1.73351,1.1292,9.47105
1.60735,1.13872,9.42821
1.48833,1.17442,9.45677
1.45024,1.28392,9.54246
1.44072,1.34105,9.50438
1.38121,1.36485,9.47819
1.30504,1.44341,9.39964
1.22649,1.52196,9.4044
1.18364,1.56004,9.52818
1.20982,1.44817,9.5258
1.26695,1.33391,9.49962
1.27885,1.22203,9.46153
1.3098,1.25536,9.47582
1.3336,1.27916,9.54961
1.31694,1.16014,9.57341
1.29076,1.04112,9.50914
1.3217,0.953049,9.44725
1.94298,1.16728,9.57817
1.98821,1.07921,9.51628
1.9287,1.05778,9.5258
1.86681,1.08635,9.46629
1.88347,1.10063,9.35442
1.86681,1.11729,9.25444
1.80968,1.18871,9.25206
1.77635,1.19823,9.2711
1.76683,1.20775,9.20683
1.82396,1.11729,9.23302
1.74541,0.372238,9.74242
1.66924,0.269882,9.65196
1.66685,0.355576,9.66624
1.674,0.38414,9.6472
1.63591,0.388901,9.66386
1.51451,0.293686,9.60435
