0.962265,-1.4059,9.74242
1.00273,-1.47255,9.74004
0.986069,-1.50349,9.76622
1.04082,-1.53206,9.70671
1.02653,-1.55824,9.66624
1.01463,-1.53206,9.78288
1.05034,-1.56776,9.84715
1.06938,-1.48683,9.90666
1.08128,-1.46779,9.95189
1.10747,-1.53444,9.90666
0.962265,-1.44399,9.71623
0.869431,-1.4059,9.79002
0.86705,-1.40114,9.71147
0.852768,-1.43446,9.75432
0.921799,-1.47017,9.66148
0.959885,-1.43208,9.64244
0.962265,-1.35353,9.6234
0.936081,-1.40828,9.69957
0.99321,-1.39162,9.79478
1.06224,-1.45351,9.79002
1.15746,-1.85817,9.69481
1.27409,-1.8177,9.64482
1.22411,-1.80818,9.54008
1.17888,-1.82246,9.58293
1.21696,-1.85579,9.60674
1.17174,-1.90816,9.69481
1.29552,-1.85817,9.63054
1.27409,-1.8058,9.74004
1.41216,-1.7701,9.80669
1.48119,-1.81294,9.73527
1.35503,-1.84627,9.83763
1.58116,-1.76057,9.93285
1.6859,-1.78914,9.87096
1.74303,-1.92006,9.82573
1.75731,-1.91768,9.76146
1.70494,-1.89864,9.62816
1.57402,-1.77724,9.68291
1.58116,-1.67726,9.67577
1.5526,-1.56538,9.71623
1.50023,-1.59871,9.81621
1.70494,-1.76772,9.7686
1.82872,-1.782,9.80193
1.86681,-1.81532,9.74004
1.80254,-1.8177,9.58055
1.674,-1.782,9.44249
1.63353,-1.66298,9.5258
1.68114,-1.65346,9.60674
1.77397,-1.63918,9.67815
1.75017,-1.49159,9.61388
1.68352,-1.47493,9.43059
1.63115,-1.52492,9.47343
1.58116,-1.59871,9.74956
1.8073,-1.69868,9.83525
1.90013,-1.7701,9.86382
1.88109,-1.77962,9.8662
1.95488,-1.70821,9.79955
1.92632,-1.66536,9.73766
1.80968,-1.56538,9.65434
1.76445,-1.48207,9.65434
1.82634,-1.40352,9.60674
1.85014,-1.4297,9.50676
1.85728,-1.51064,9.68529
1.90251,-1.47493,9.80907
1.99535,-1.51064,9.89
2.0977,-1.52016,9.82335
2.062,-1.49397,9.75432
2.0739,-1.50587,9.75432
2.03819,-1.59157,9.67339
1.9525,-1.68916,9.50914
1.91441,-1.63203,9.41393
1.76683,-1.67012,9.38774
1.6978,-1.76057,9.32109
1.68352,-1.77486,9.32585
1.7097,-1.72011,9.27824
1.65019,-1.75105,9.3687
1.80968,-1.92958,9.43297
1.84776,-2.07716,9.51152
1.86443,-2.08907,9.5139
1.87633,-2.02003,9.56627
1.93346,-1.92958,9.74718
1.91679,-1.95815,9.75908
1.7216,-1.93672,9.37108
1.71446,-1.95576,9.43059
1.71446,-1.98433,9.53294
1.78111,-2.07954,9.71147
1.89061,-2.12715,9.74004
1.92155,-2.04622,9.81621
1.9287,-2.0367,9.85429
1.88347,-2.01527,9.77336
1.90727,-2.06288,9.7448
1.95488,-2.07954,9.73052
2.02391,-2.02242,9.70433
2.08818,-2.02242,9.71861
2.20958,-1.92244,9.7567
2.27147,-1.97005,9.68053
2.29765,-2.07478,9.83287
2.40001,-2.16762,9.89952
2.52141,-2.34377,9.97093
2.52379,-2.26521,9.71385
2.39049,-2.38899,9.69243
2.23814,-2.31758,9.50914
2.00725,-1.63203,9.53294
1.94774,-1.5392,9.50676
1.90489,-1.44875,9.3568
1.88347,-1.49635,9.31395
1.86443,-1.5392,9.27586
1.89061,-1.82008,9.31395
1.88585,-1.98433,9.25682
1.85966,-1.95815,9.28777
1.93108,-1.95815,9.46153
1.86443,-1.9034,9.57341
1.74541,-1.82722,9.6472
1.72398,-1.79152,9.6234
1.64305,-1.88673,9.32109
1.58354,-1.96767,9.34251
1.60735,-1.97719,9.46867
1.66447,-1.98195,9.41155
1.65971,-2.02003,9.45201
1.70018,-2.03194,9.56627
1.76921,-2.14619,9.57103
1.8311,-2.16286,9.65672
1.82158,-2.16286,9.32109
1.77159,-2.07002,9.28538
1.73827,-2.03432,9.26872
1.75493,-2.0486,9.33775
1.84538,-2.03908,9.45439
1.8549,-2.02718,9.36394
1.78111,-1.96767,9.38536
1.71922,-2.00813,9.42821
1.71684,-1.99385,9.56389
1.6978,-2.00813,9.56389
1.9287,-2.11763,9.48772
1.87157,-2.04622,9.51866
1.92393,-2.05336,9.63292
1.87395,-2.0248,9.63054
1.84776,-2.19142,9.6234
1.83824,-2.32948,9.67815
1.80254,-2.2914,9.73289
1.76207,-2.16762,9.68053
1.674,-2.07478,9.59245
1.58116,-2.04384,9.47343
1.82634,-2.08907,9.40202
1.86919,-2.08907,9.29967
1.91441,-2.05098,9.45915
1.95726,-1.94862,9.44725
1.91917,-1.92006,9.46391
2.03343,-1.93672,9.5377
2.04771,-1.86531,9.57817
1.98106,-1.7939,9.54723
1.99773,-1.73439,9.54723
1.9287,-1.71535,9.49248
1.8192,-1.55586,9.55437
1.77635,-1.45827,9.61626
1.70732,-1.24641,9.74718
1.77873,-1.31783,9.70433
1.80016,-1.32497,9.7448
1.8311,-1.18929,9.85667
1.83824,-1.19881,9.71385
1.79778,-1.19405,9.72813
1.71446,-1.24641,9.66863
1.78349,-1.19167,9.69481
1.8192,-1.02266,9.59721
1.78825,-1.11549,9.60912
1.74303,-1.12263,9.69719
1.82872,-1.05122,9.75432
