1.74303,-0.208572,9.74718
1.74303,-0.237137,9.72099
1.73351,-0.220474,9.67577
1.71922,-0.180008,9.71385
1.66685,-0.177628,9.69719
1.6978,-0.177628,9.70433
1.67638,-0.156204,9.67577
1.62401,-0.170486,9.64958
1.60973,-0.19191,9.60435
1.62163,-0.151443,9.62102
1.71684,-0.229996,9.7448
1.75017,-0.203812,9.74956
1.74065,-0.201431,9.77336
1.81682,-0.168106,9.88048
1.87395,-0.101456,9.94237
1.92632,-0.0157623,9.88762
1.89061,-0.101456,9.84715
1.8549,-0.110977,9.81621
1.843,-0.0990753,9.89238
1.90489,-0.0348053,9.85905
1.56926,0.00804138,9.69957
1.56688,-0.0443268,9.70433
1.65971,-0.101456,9.85429
1.87157,-0.296646,9.88762
1.97868,-0.301407,9.90666
1.79539,-0.208572,9.84477
1.77159,-0.210953,9.86144
1.75255,-0.275223,9.74242
1.69066,-0.327591,9.73289
1.64067,-0.360916,9.6234
1.57402,-0.370438,9.6591
1.60735,-0.401382,9.71861
1.5883,-0.396622,9.56389
1.56212,-0.470413,9.74242
1.68114,-0.565628,9.73766
1.75255,-0.553726,9.67815
1.71684,-0.432327,9.54485
1.66447,-0.368057,9.42821
1.58354,-0.325211,9.33537
1.49309,-0.334732,9.24492
1.77159,-0.689407,9.14018
1.73351,-0.598953,9.18303
1.74541,-0.548965,9.30681
1.76207,-0.603714,9.43535
1.82634,-0.906021,9.52104
1.90489,-1.13216,9.57341
1.79539,-1.19167,9.63054
1.82872,-1.18929,9.6353
1.79301,-1.0298,9.62816
1.71446,-0.90126,9.89476
2.00725,-0.57991,10.2137
1.88823,-0.565628,10.1233
1.82872,-0.646561,10.2494
1.85728,-0.601334,10.1899
1.96202,-0.615616,10.1042
1.96678,-0.610855,10.2233
1.9525,-0.551346,10.2947
1.89775,-0.539444,10.3089
1.91441,-0.544205,10.1399
1.76683,-0.558487,9.96141
1.5883,-0.594193,9.94475
1.60258,-0.622757,9.83763
1.5764,-0.684647,9.63054
1.51689,-0.589432,9.51866
1.45262,-0.570389,9.40916
1.4312,-0.594193,9.36394
1.40739,-0.651321,9.09019
1.36217,-0.717972,8.95689
1.34789,-0.529922,8.82835
1.30266,-0.558487,8.78789
1.9525,-0.594193,9.61388
2.02867,-0.63942,9.72337
2.04295,-0.634659,9.85905
1.93584,-0.548965,9.671
1.79063,-0.437088,9.58293
1.63353,-0.489456,9.46153
1.60735,-0.629898,9.5258
1.64305,-0.598953,9.59483
1.73827,-0.6418,9.71623
1.63591,-0.689407,9.6472
1.5764,-0.760818,9.67339
1.55022,-0.765579,9.70195
1.59782,-0.758438,9.85429
1.76445,-0.865555,9.99474
1.83586,-0.839371,10.1709
1.87871,-0.760818,10.1447
2.00249,-0.694168,10.1923
2.09532,-0.539444,10.09
2.13817,-0.551346,10.0138
2.06914,-0.401382,10.0043
1.85014,-0.32045,9.35442
1.84776,-0.294266,9.39012
1.75969,-0.337112,9.4044
1.85014,-0.437088,9.52818
1.92632,-0.472794,9.60197
1.89537,-0.484695,9.68291
1.9287,-0.525162,9.77812
2.01915,-0.615616,9.9876
2.21672,-0.689407,9.88524
2.33812,-0.679886,9.89952
2.45238,-0.808426,9.97807
2.42619,-0.758438,9.86382
2.3167,-0.696548,9.84477
2.15483,-0.646561,9.7686
2.06676,-0.525162,9.75432
2.00725,-0.546585,9.73527
1.92155,-0.532303,9.69719
1.83824,-0.494217,9.5377
1.76921,-0.553726,9.46391
1.71922,-0.546585,9.32347
1.97392,-0.637039,9.46867
1.98344,-0.660843,9.48058
2.03581,-0.63942,9.53294
2.08818,-0.589432,9.54485
2.09532,-0.632278,9.49962
2.04533,-0.606094,9.49724
2.04057,-0.496597,9.45677
