0.897995,0.812607,9.96855
0.878952,0.876877,9.86144
0.859909,0.867355,9.81621
0.845627,0.874496,9.80669
0.824203,0.891159,9.82097
0.855148,0.874496,9.85429
0.855148,0.817368,9.76622
0.814682,0.843552,9.74718
0.848007,0.855453,9.83525
0.852768,0.826889,9.7924
0.748032,0.817368,9.6353
0.683762,0.760239,9.70433
0.752792,0.748337,9.71861
0.836105,0.719772,9.76622
0.869431,0.710251,9.80431
0.795639,0.738815,9.82811
0.788498,0.798325,9.80431
0.809921,0.76738,9.85191
0.859909,0.70787,9.81145
0.862289,0.70549,9.94951
0.86467,0.612656,9.85429
0.824203,0.64122,9.83049
0.795639,0.679306,9.77812
0.812302,0.757858,9.84953
0.850388,0.729294,9.80669
0.824203,0.753098,9.7686
0.793259,0.76976,9.75194
0.740891,0.826889,9.73052
0.755173,0.810226,9.73289
0.807541,0.807846,9.79002
0.755173,0.734055,9.81621
0.8004,0.824509,9.74004
0.783737,0.860214,9.82097
0.783737,0.886398,9.82335
0.812302,0.919724,9.7567
0.764694,0.838791,9.74242
0.840866,0.807846,9.75194
0.814682,0.879257,9.78288
0.740891,0.881638,9.77574
0.712326,0.864975,9.71385
0.731369,0.89592,9.75908
0.745651,0.788803,9.80907
0.759934,0.869736,9.72575
0.786118,0.83641,9.77336
0.73851,0.822128,9.78526
0.743271,0.772141,9.77574
0.86467,0.748337,9.75194
0.776596,0.738815,9.83525
0.833725,0.738815,9.77574
0.776596,0.779282,9.77574
0.748032,0.764999,9.71147
0.695663,0.722153,9.76146
0.752792,0.70549,9.74956
0.693283,0.738815,9.76384
0.709946,0.70549,9.72099
0.695663,0.693588,9.70671
0.728989,0.710251,9.67815
0.726608,0.757858,9.75432
0.743271,0.750717,9.84477
0.809921,0.712631,9.86144
0.828964,0.726913,9.81621
0.776596,0.743576,9.78288
0.767075,0.755478,9.80193
0.73851,0.726913,9.77812
0.752792,0.715012,9.7686
0.686142,0.6436,9.7686
0.67186,0.686447,9.7805
0.683762,0.662643,9.80669
0.698044,0.667404,9.80669
0.707565,0.743576,9.77336
0.724228,0.760239,9.7448
0.726608,0.793564,9.74004
0.752792,0.712631,9.71623
0.786118,0.660263,9.77098
0.740891,0.645981,9.78288
0.726608,0.729294,9.73527
0.8004,0.665024,9.79002
0.798019,0.729294,9.81621
0.817062,0.686447,9.77336
0.845627,0.748337,9.75194
