0.531418,0.598373,9.60912
0.617111,0.719772,9.70433
0.648056,0.729294,9.84477
0.795639,0.745956,9.80669
0.798019,0.776901,9.84001
0.821823,0.726913,9.83763
0.945602,0.781662,9.89714
1.03844,0.855453,9.92333
0.769455,0.610275,9.76146
0.876572,0.57933,9.72813
0.664719,0.572189,9.66624
0.576645,0.543625,9.68529
0.531418,0.598373,9.60912
0.617111,0.719772,9.70433
0.648056,0.729294,9.84477
0.795639,0.745956,9.80669
0.798019,0.776901,9.84001
0.821823,0.726913,9.83763
0.945602,0.781662,9.89714
1.03844,0.855453,9.92333
1.06938,0.838791,9.91142
0.967026,0.829269,9.8662
0.821823,0.826889,9.75432
0.721848,0.753098,9.6115
0.688522,0.731674,9.60435
0.667099,0.879257,9.63054
0.740891,0.929245,9.79478
0.762314,0.888779,9.80431
0.909897,0.755478,9.85667
0.976547,0.786423,9.82097
1.24077,0.717392,9.77098
1.1765,0.745956,9.76384
1.07652,0.726913,9.68053
0.981308,0.595993,9.82097
1.0432,0.657883,9.82097
1.03606,0.722153,9.7567
1.03368,0.888779,9.85191
0.988449,0.850693,9.78288
0.950363,0.724533,9.75194
0.852768,0.688828,9.56151
0.731369,0.581711,9.43535
0.602829,0.531723,9.42583
0.559982,0.610275,9.56151
0.495712,0.691208,9.62578
0.474289,0.612656,9.67339
0.524277,0.369858,9.81383
0.709946,0.205612,9.84477
0.919418,0.203232,9.9019
1.0789,0.300827,10.0376
0.997971,0.327011,9.80431
0.507614,0.438889,9.6115
0.469528,0.543625,9.60674
0.410019,0.524582,9.77574
0.41954,0.396042,9.87572
0.433823,0.305588,9.90666
0.469528,0.238937,10.0614
0.512375,0.12706,9.89
0.493332,0.19371,9.77812
0.388596,0.315109,9.66624
0.283859,0.262741,9.67815
0.576645,0.0508881,9.95665
0.555222,0.12944,9.90904
0.521896,0.0413666,9.96617
0.531418,0.000900269,9.93285
0.524277,0.000900269,9.79002
0.41954,0.0342255,9.8662
0.412399,-0.19191,10.078
0.564743,-0.246658,10.0304
0.643295,-0.170486,9.99712
0.557602,0.00804138,9.8781
0.457626,0.0556488,9.671
0.348129,-0.0633698,9.73527
0.460007,-0.120499,9.66624
0.550461,-0.0824127,9.70195
0.588547,-0.0705109,9.92333
0.73613,-0.00624084,9.96141
0.752792,0.0675507,9.92808
0.726608,0.150864,9.86858
0.728989,0.167526,10.0257
0.838486,0.222275,10.0709
0.817062,0.300827,10.0447
0.740891,0.300827,9.92808
0.648056,0.0818329,10.0376
0.728989,0.238937,10.109
0.824203,0.286545,10.0971
0.781357,0.167526,9.96141
0.755173,0.0485077,9.87572
0.690903,-0.0181427,9.96855
0.914658,0.0294647,10.1233
1.08128,0.0532684,10.0661
0.974167,0.0604095,9.96855
0.912277,0.103256,9.88762
0.862289,0.122299,9.88048
0.795639,0.136581,10.0257
0.874191,-0.0871735,9.96617
0.902756,-0.0990753,9.96855
0.914658,0.00804138,9.92333
0.857529,0.19371,9.86144
0.769455,0.286545,9.85429
0.650436,0.296066,9.84477
0.631393,0.205612,9.69481
0.552841,0.0746918,9.54723
0.412399,0.162766,9.62816
0.393356,0.19133,9.61388
0.474289,0.146103,9.69957
0.493332,0.0104218,9.85905
0.581406,-0.0728912,9.83763
0.588547,-0.0371857,9.85905
0.47905,0.0389862,9.82811
0.48143,0.024704,9.80431
0.512375,-0.0300446,9.87334
0.54332,0.00328064,9.93761
0.519516,0.0128021,9.8662
0.448105,-0.0443268,9.72813
0.345749,-0.0657501,9.65196
0.426682,-0.165726,9.66863
0.48381,-0.0609894,9.58769
0.457626,0.0294647,9.69957
0.493332,0.115158,9.69481
0.555222,0.0961151,9.73052
0.631393,0.0865936,9.71861
0.624252,-0.039566,9.69481
0.590927,0.0961151,9.89714
0.60759,0.150864,9.92333
0.700424,0.231796,10.0066
0.690903,0.31749,9.95665
0.686142,0.291306,9.90428
0.73851,0.248459,9.93047
0.771835,0.212753,9.86382
0.790878,0.146103,9.80907
0.755173,0.105637,9.7567
0.73613,0.12944,9.74956
0.700424,0.0723114,9.72337
0.788498,0.0937347,9.75432
0.826584,0.12706,9.83525
0.862289,0.200851,9.8662
0.828964,0.246078,9.7567
0.809921,0.229416,9.74004
0.848007,0.19133,9.76622
0.793259,0.136581,9.7686
0.748032,0.119919,9.72813
0.795639,0.0104218,9.77574
0.67186,0.00566101,9.88286
0.600449,0.0961151,9.93999
0.67662,0.146103,9.83763
0.67186,0.12468,9.85905
0.698044,0.0389862,9.82811
0.652817,0.146103,9.81383
0.757553,0.222275,9.87096
0.771835,0.205612,9.84953
0.683762,0.238937,9.80907
0.67662,0.246078,9.8781
0.629013,0.265121,9.93047
0.631393,0.203232,9.88762
0.707565,0.12468,9.85429
0.688522,0.141342,9.96855
0.743271,0.12468,9.96141
0.733749,0.205612,9.81859
0.683762,0.215134,9.77098
0.767075,0.134201,9.76622
0.774216,0.0437469,9.80669
0.752792,-0.00624084,9.79716
0.652817,0.274643,9.75432
0.709946,0.274643,9.86144
0.757553,0.331772,9.9138
0.712326,0.388901,9.89476
0.705185,0.334152,9.87572
0.698044,0.44603,9.82335
0.705185,0.417465,9.88286
0.681381,0.315109,9.93523
0.686142,0.269882,9.91856
0.705185,0.246078,9.89476
0.724228,0.246078,9.90666
0.778976,0.231796,9.96855
0.80516,0.262741,9.83763
0.740891,0.246078,9.77574
0.67424,0.217514,9.78526
0.686142,0.212753,9.77574
0.652817,0.162766,9.7924
0.605209,0.119919,9.76384
0.645676,0.110397,9.83049
0.655197,0.12468,9.88762
0.693283,0.148483,9.72575
0.640915,0.196091,9.69957
0.659958,0.310349,9.78764
0.707565,0.262741,9.83049
0.679001,0.207993,9.77812
0.667099,0.224655,9.83287
0.757553,0.179428,9.86382
0.745651,0.174667,9.88524
0.733749,0.203232,9.9019
0.657578,0.260361,9.83049
0.688522,0.25798,9.89476
0.702805,0.267502,9.84477
0.67424,0.205612,9.78764
0.629013,0.284164,9.82811
0.640915,0.357956,9.81859
0.643295,0.369858,9.80431
