0.238632,0.365097,9.98045
0.179123,0.388901,9.88286
0.183884,0.44603,9.91856
0.188644,0.476975,9.9138
0.238632,0.476975,9.92333
0.276718,0.465073,9.92333
0.195786,0.391281,9.87572
0.169601,0.396042,9.84477
0.210068,0.362717,9.94475
0.257675,0.346054,9.89952
0.181503,0.369858,9.77098
0.150558,0.348434,9.81621
0.22673,0.343674,9.78288
0.205307,0.31987,9.81383
0.210068,0.334152,9.7448
0.214828,0.341293,9.67815
0.102951,0.327011,9.63768
0.0624847,0.31987,9.64244
0.100571,0.269882,9.76622
0.143417,0.315109,9.78288
0.138657,0.336533,10.1804
0.124374,0.260361,10.1209
0.136276,0.281784,10.0661
0.181503,0.538864,10.0257
0.198166,0.600754,10.0043
0.281479,0.231796,10.1042
0.407639,0.296066,10.1042
0.364792,0.507919,10.04
0.252914,0.531723,10.0447
0.22435,0.400803,10.0757
0.557602,0.300827,10.1994
0.60759,0.362717,10.0852
0.593307,0.334152,9.93047
0.460007,0.388901,9.93047
0.357651,0.417465,9.85905
0.343369,0.396042,9.77574
0.241013,0.415085,9.87096
0.212448,0.315109,9.80431
0.248154,0.0627899,9.70433
0.217209,0.18895,9.69243
0.28624,0.388901,9.82573
0.367172,0.524582,9.85191
0.445725,0.429367,10.0233
0.576645,0.19371,10.1257
0.724228,0.0723114,10.1733
0.831345,-0.113358,10.0614
0.795639,0.0485077,10.04
0.762314,0.357956,10.1852
0.645676,0.44841,10.128
0.650436,0.372238,10.0733
0.576645,0.484116,10.0114
0.712326,0.369858,10.0447
0.659958,0.488876,9.92333
0.569504,0.565048,9.93523
0.443344,0.586472,9.90904
0.488571,0.591232,9.82573
0.645676,0.543625,9.70195
0.536179,0.541245,9.73052
0.400497,0.298447,9.58293
0.336227,0.141342,9.51152
0.388596,0.184189,9.64482
0.452866,0.393661,9.7448
0.462387,0.441269,9.93523
0.490952,0.455551,9.94951
0.531418,0.481735,9.89
0.464767,0.462692,9.79716
0.695663,0.162766,9.54246
0.588547,0.231796,9.40202
0.471909,0.388901,9.2592
0.395737,0.424606,9.20921
0.298141,0.407944,9.17827
0.271957,0.348434,9.26634
0.426682,0.334152,9.3806
0.54332,0.300827,9.63054
0.712326,0.346054,9.71623
0.833725,0.305588,9.86382
0.888474,0.25322,9.88048
1.05034,0.231796,9.95903
1.12889,0.246078,10.2637
1.29076,0.267502,10.4161
1.33598,0.25322,10.547
1.25029,0.336533,10.5351
1.08366,0.288925,10.2875
1.04796,0.277023,10.3756
1.01701,0.272263,10.3827
1.00749,0.260361,10.278
0.621872,0.0508881,9.99474
0.431442,0.0461273,9.91618
0.267197,0.0604095,9.83049
0.164841,0.000900269,9.73052
0.114853,0.0627899,9.73766
0.181503,0.0937347,9.77098
0.283859,0.0580292,9.67577
0.319565,0.0342255,9.56151
0.321945,-0.0181427,9.59721
0.300522,-0.0633698,9.6353
0.236252,-0.00862122,9.50676
0.236252,0.0104218,9.54723
0.205307,0.0675507,9.54723
0.136276,0.0366058,9.49486
0.16246,0.0104218,9.34251
0.0934296,-0.0205231,9.37108
0.181503,-0.0276642,9.31871
0.233871,-0.0681305,9.36156
0.317184,-0.0514679,9.6115
0.457626,-0.0181427,9.71623
0.771835,0.0937347,10.2042
0.586166,0.0865936,10.2185
0.512375,0.174667,10.1542
0.48143,0.224655,10.0804
0.348129,0.353195,10.1209
0.219589,0.350815,10.0447
0.138657,0.407944,10.0661
0.0934296,0.534103,10.1709
0.155319,0.648361,10.1828
0.195786,0.715012,10.0709
0.150558,0.63884,10.0995
0.22197,0.553146,10.128
0.381454,0.44603,10.2875
0.464767,0.393661,10.3208
0.443344,0.467453,10.2304
0.407639,0.505539,10.2256
0.371933,0.44603,10.0804
0.369553,0.405563,10.0162
0.331467,0.336533,10.0281
0.35289,0.38176,9.95903
0.0981903,0.531723,9.5258
0.0910492,0.44603,9.56389
0.100571,0.486496,9.56151
0.174362,0.367477,9.62578
0.231491,0.331772,9.65672
0.202927,0.298447,9.72099
0.200546,0.331772,9.94713
0.364792,0.155624,10.0876
0.498093,0.00804138,10.109
